Service,Entity Set,Data Source ID,Report Name,Description,URL Path
ana_businessanalytics_analytics.svc,RPCRMSRQHB_Q0008QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHB_Q0008QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHB_Q0009QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHB_Q0009QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHB_Q0010QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHB_Q0010QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHB_Q0019QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHB_Q0019QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0001QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0002QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0002QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0003QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0003QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0004QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0004QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0005QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0005QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRQHHB_Q0006QueryResults,CRMSRQHHB,Service Request History,Contains historical data on the quantities and values of service requests.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRQHHB_Q0006QueryResults
ana_businessanalytics_analytics.svc,RPCRMSRSOCU_Q0001QueryResults,CRMSRSOCU,"Service Order, Sales Order & Service Confirmation Item","Contains service confirmations for service items originating either from sales orders or service orders. It helps you to track the ordered, the confirmed and the invoiced quantities.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSRSOCU_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPCRMSTPP_Q0001QueryResults,CRMSTPP,Sales Target Setting,"Enables managers to enter and change sales targets with Excel. If this report is opened with a browser, sales targets can be displayed but not changed.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPCRMSTPP_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU01_Q0001QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU01_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU01_Q0002QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU01_Q0002QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU01_Q0003QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU01_Q0003QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU01_Q0004QueryResults,FINCACU01,Cost Center - Line Items,Provides details about the overhead costs incurred by a particular cost center. It is possible to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU01_Q0004QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU02_Q0001QueryResults,FINCACU02,Project Line Items,"Provides details about the costs incurred by a project and the revenues posted against it. These include postings such as time recordings, expense recordings, supplier invoices, or overhead charges. Aggregates information from the following Data Sources: Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU03_Q0001QueryResults,FINCACU03,Project Plan Values,Provides details about the estimated costs for a single project based on the planned quantities for the project work plus the planned expenses. It also indicates the error status of the cost estimate. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU03_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0001QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0002QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0002QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0003QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0003QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0004QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0004QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0005QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0005QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU04_Q0006QueryResults,FINCACU04,Project Cost and Revenue - Aggregated,"Provides aggregated details about planned costs, actual costs, actual revenues, and deviations for multiple projects or a single project by project task. Also provides a breakdown by the G/L account of origin. Aggregates information from the following Data Sources: Cost Estimates of Services; Cost Estimates of Overheads; Cost Estimates of Expenses; Overhead Costs; Other Direct Costs; Sales Ledger Line Items.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU04_Q0006QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU05_Q0001QueryResults,FINCACU05,Cost Center Master Data,Provides a list of the available cost centers from the master data. Also provides details about the sales area to which a cost center is linked. Aggregates information from the following Data Source: Master Data - Cost Centers.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU05_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0001QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0001QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0002QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0002QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0003QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0003QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0004QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0004QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0006QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0006QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU06_Q0007QueryResults,FINCACU06,Cost Center - Plan/Actual Comparison,Provides details about the overhead costs incurred by a particular cost center. There is a provision to see the costs of multiple cost centers at the same time as well. Aggregates information from the following Data Source: Overhead Costs.,sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU06_Q0007QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0004QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0004QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0006QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0006QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0007QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0007QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0008QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0008QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0009QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0009QueryResults
ana_businessanalytics_analytics.svc,RPFINCACU16_Q0010QueryResults,FINCACU16,Cost Centers - Plan/Actual/Forecast,"Provides details about the overhead costs incurred by cost centers. Aggregates information from data sources for actual costs, plan and forecast values.",sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU16_Q0010QueryResults
